Query,Time,Value,Unit
"name=""joe biden"" AND channel=""CNN""",2012-02-13,9.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-02-14,39.033,seconds
"name=""joe biden"" AND channel=""CNN""",2012-02-15,21.012,seconds
"name=""joe biden"" AND channel=""CNN""",2012-02-16,21.018,seconds
"name=""joe biden"" AND channel=""CNN""",2012-02-19,12,seconds
"name=""joe biden"" AND channel=""CNN""",2012-02-21,48.039,seconds
"name=""joe biden"" AND channel=""CNN""",2012-02-22,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-02-26,6,seconds
"name=""joe biden"" AND channel=""CNN""",2012-02-27,33.024,seconds
"name=""joe biden"" AND channel=""CNN""",2012-02-28,15.009,seconds
"name=""joe biden"" AND channel=""CNN""",2012-03-01,27.024,seconds
"name=""joe biden"" AND channel=""CNN""",2012-03-07,30.021,seconds
"name=""joe biden"" AND channel=""CNN""",2012-03-08,18.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-03-09,6,seconds
"name=""joe biden"" AND channel=""CNN""",2012-03-10,12,seconds
"name=""joe biden"" AND channel=""CNN""",2012-03-11,6,seconds
"name=""joe biden"" AND channel=""CNN""",2012-03-14,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-03-15,390.30899999999997,seconds
"name=""joe biden"" AND channel=""CNN""",2012-03-16,114.066,seconds
"name=""joe biden"" AND channel=""CNN""",2012-03-17,15.006,seconds
"name=""joe biden"" AND channel=""CNN""",2012-03-18,48.012,seconds
"name=""joe biden"" AND channel=""CNN""",2012-03-23,24.009,seconds
"name=""joe biden"" AND channel=""CNN""",2012-03-29,9.203,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-01,49.718,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-02,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-03,39.027,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-04,63.045,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-09,9,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-10,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-12,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-13,24.015,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-14,12.009,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-16,15.012,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-19,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-22,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-23,12.006,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-25,6,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-26,197.32700000000006,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-27,119.998,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-28,48.015,seconds
"name=""joe biden"" AND channel=""CNN""",2012-04-29,51.015,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-02,9,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-03,9.006,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-06,169.173,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-07,732.546,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-08,390.294,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-09,144.111,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-10,177.11400000000003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-11,45.015,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-12,39.009,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-13,24.021,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-14,12.006,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-16,426.339,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-17,108.075,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-18,24.015,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-20,87.054,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-21,30.015,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-22,63.03,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-23,30.018,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-24,15.006,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-25,255.073,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-26,219.178,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-27,171.135,seconds
"name=""joe biden"" AND channel=""CNN""",2012-05-28,90.078,seconds
"name=""joe biden"" AND channel=""CNN""",2012-06-05,6.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-06-06,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-06-07,15.006,seconds
"name=""joe biden"" AND channel=""CNN""",2012-06-10,27.021,seconds
"name=""joe biden"" AND channel=""CNN""",2012-06-15,9.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-06-16,15.006,seconds
"name=""joe biden"" AND channel=""CNN""",2012-06-17,30.012,seconds
"name=""joe biden"" AND channel=""CNN""",2012-06-19,87.072,seconds
"name=""joe biden"" AND channel=""CNN""",2012-06-20,9.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-06-21,33.03,seconds
"name=""joe biden"" AND channel=""CNN""",2012-06-24,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-06-26,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-06-27,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-07-03,18.012,seconds
"name=""joe biden"" AND channel=""CNN""",2012-07-04,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-07-06,6.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-07-08,15.009,seconds
"name=""joe biden"" AND channel=""CNN""",2012-07-10,75.048,seconds
"name=""joe biden"" AND channel=""CNN""",2012-07-11,69.042,seconds
"name=""joe biden"" AND channel=""CNN""",2012-07-12,1098.691,seconds
"name=""joe biden"" AND channel=""CNN""",2012-07-17,6.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-07-18,6.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-07-19,21.009,seconds
"name=""joe biden"" AND channel=""CNN""",2012-07-20,12.006,seconds
"name=""joe biden"" AND channel=""CNN""",2012-07-25,45.03,seconds
"name=""joe biden"" AND channel=""CNN""",2012-07-26,57.042,seconds
"name=""joe biden"" AND channel=""CNN""",2012-07-29,9.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-07-30,18.009,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-08,6.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-11,180.15300000000002,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-12,75.069,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-13,255.195,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-14,254.452,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-15,279.13199999999995,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-16,108.03,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-17,6,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-18,16.067999999999998,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-19,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-21,282.178,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-22,42.027,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-23,42.024,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-24,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-25,6,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-26,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-08-31,36.012,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-01,132.099,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-02,15.009,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-03,180.356,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-04,120.048,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-05,242.503,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-06,2071.475,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-07,1711.7690000000002,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-08,30.015,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-09,103.62700000000001,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-10,147.08100000000002,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-11,291.24,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-12,111.105,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-15,60.039,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-16,123.066,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-20,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-21,171.159,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-22,6,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-23,12.006,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-24,18.009,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-25,27.021,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-27,36.025,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-28,81.057,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-29,63.027,seconds
"name=""joe biden"" AND channel=""CNN""",2012-09-30,45.527,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-02,243.19,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-03,158.313,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-04,39.024,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-05,54.039,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-06,12.009,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-07,177.072,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-08,207.08100000000002,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-09,162.06900000000002,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-10,138.054,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-11,5868.673000000001,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-12,18256.115999999998,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-13,1637.6560000000002,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-14,231.15,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-15,120.09,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-16,90.048,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-17,21.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-18,165.087,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-19,195.135,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-20,456.324,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-21,9,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-22,21.009,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-23,63.048,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-24,351.327,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-25,9,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-28,6.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-29,54.033,seconds
"name=""joe biden"" AND channel=""CNN""",2012-10-31,21.009,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-01,27.015,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-02,102.078,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-03,84.048,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-04,205.504,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-05,114.084,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-06,60.024,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-07,66.018,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-08,39.018,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-09,62.555,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-10,49.747,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-11,24.006,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-12,6.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-13,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-14,9.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-16,6.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-17,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-18,21.012,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-24,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-27,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-29,15,seconds
"name=""joe biden"" AND channel=""CNN""",2012-11-30,75.012,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-04,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-07,39.018,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-08,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-16,3,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-18,12.009,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-19,255.204,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-20,257.766,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-21,87.051,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-22,27.012,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-23,27.015,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-24,30.018,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-25,15.003,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-27,6,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-28,72.027,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-29,33.009,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-30,15,seconds
"name=""joe biden"" AND channel=""CNN""",2012-12-31,210.09,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-01,207.168,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-02,378.306,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-03,144.09,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-04,93.55199999999999,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-05,69.027,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-06,30.009,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-07,54.018,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-08,63.033,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-09,837.012,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-10,540.3149999999999,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-11,860.5389999999999,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-12,237.324,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-13,162.063,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-14,108.066,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-15,210.123,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-16,2041.9570000000006,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-17,632.3769999999998,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-18,3,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-19,81.033,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-20,1133.85,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-21,1641.5819999999999,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-22,1230.3509999999999,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-23,261.168,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-24,96.925,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-25,69.03,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-26,450.321,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-27,30.012,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-28,66.045,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-29,3,seconds
"name=""joe biden"" AND channel=""CNN""",2013-01-31,42.033,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-01,66.048,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-02,93.057,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-03,57.045,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-04,21.009,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-05,12.003,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-06,51.048,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-07,102.096,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-08,42.03,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-09,78.045,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-10,153.10199999999998,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-11,54.03,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-12,2902.091,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-13,1441.9900000000002,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-14,33.021,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-15,12.003,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-16,138.111,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-17,90.069,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-18,48.033,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-19,240.18600000000004,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-20,283.448,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-21,44.309,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-22,21.006,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-23,78.054,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-24,62.866,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-25,252.21,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-26,9,seconds
"name=""joe biden"" AND channel=""CNN""",2013-02-28,3,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-02,21.012,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-03,69.036,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-04,48.033,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-08,21.012,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-11,3,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-12,3,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-14,3,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-15,3,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-16,3,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-17,15.006,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-18,15.009,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-21,729.5550000000001,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-22,45.663,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-23,24.018,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-24,66.036,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-25,9.006,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-26,3,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-27,39.027,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-28,51.03,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-29,15.006,seconds
"name=""joe biden"" AND channel=""CNN""",2013-03-31,3,seconds
"name=""joe biden"" AND channel=""CNN""",2013-04-03,36.021,seconds
"name=""joe biden"" AND channel=""CNN""",2013-04-04,30.015,seconds
"name=""joe biden"" AND channel=""CNN""",2013-04-05,12.003,seconds
"name=""joe biden"" AND channel=""CNN""",2013-04-06,30.018,seconds
"name=""joe biden"" AND channel=""CNN""",2013-04-08,12.003,seconds
"name=""joe biden"" AND channel=""CNN""",2013-04-09,42.027,seconds
"name=""joe biden"" AND channel=""CNN""",2013-04-10,51.024,seconds
"name=""joe biden"" AND channel=""CNN""",2013-04-11,3,seconds
"name=""joe biden"" AND channel=""CNN""",2013-04-12,21.018,seconds
